,db,table,column,completeness,dataType,dataTypeBool,dataTypeFloat,dataTypeInt,dataTypeStr,dataTypeUnknown,distinctValues,min,max,stdDev,hist,hasHist
2333,GoldESP,PARTS_POS_INFORMATION,EDWSTG_ROW_OP,1.0,Integral,0,0,0,0,0,2,1.0,2.0,0.28123934300240916,"[{""value"":""2"",""count"":17432,""ratio"":0.086594105},{""value"":""1"",""count"":183875,""ratio"":0.9134059}]",True
2334,GoldESP,PARTS_POS_INFORMATION,IPC_REF,1.0,String,0,17,10,201280,0,15163,,,,,False
2335,GoldESP,PARTS_POS_INFORMATION,LAST_CHANGED_BY,1.0,String,0,0,0,201307,0,1,,,,"[{""value"":""LSPC"",""count"":201307,""ratio"":1.0}]",True
2336,GoldESP,PARTS_POS_INFORMATION,LAST_CHANGED_ON,1.0,String,0,0,0,201307,0,3678,,,,,False
2337,GoldESP,PARTS_POS_INFORMATION,LCN_DESC,1.0,String,0,0,0,201307,0,36784,,,,,False
2338,GoldESP,PARTS_POS_INFORMATION,LS_ALC,1.0,Integral,0,0,0,0,0,26,0.0,91.0,0.9630195631281869,"[{""value"":""12"",""count"":50,""ratio"":2.4837686E-4},{""value"":""8"",""count"":184,""ratio"":9.140268E-4},{""value"":""19"",""count"":4,""ratio"":1.987015E-5},{""value"":""23"",""count"":2,""ratio"":9.935075E-6},{""value"":""4"",""count"":1154,""ratio"":0.0057325377},{""value"":""15"",""count"":6,""ratio"":2.9805224E-5},{""value"":""11"",""count"":63,""ratio"":3.1295483E-4},{""value"":""9"",""count"":110,""ratio"":5.464291E-4},{""value"":""22"",""count"":1,""ratio"":4.9675373E-6},{""value"":""13"",""count"":33,""ratio"":1.6392872E-4},{""value"":""16"",""count"":2,""ratio"":9.935075E-6},{""value"":""5"",""count"":743,""ratio"":0.00369088},{""value"":""10"",""count"":77,""ratio"":3.8250035E-4},{""value"":""21"",""count"":3,""ratio"":1.4902612E-5},{""value"":""6"",""count"":409,""ratio"":0.0020317228},{""value"":""1"",""count"":18750,""ratio"":0.093141325},{""value"":""17"",""count"":7,""ratio"":3.477276E-5},{""value"":""14"",""count"":18,""ratio"":8.941567E-5},{""value"":""0"",""count"":170938,""ratio"":0.8491409},{""value"":""20"",""count"":6,""ratio"":2.9805224E-5},{""value"":""2"",""count"":5750,""ratio"":0.02856334},{""value"":""18"",""count"":2,""ratio"":9.935075E-6},{""value"":""7"",""count"":263,""ratio"":0.0013064622},{""value"":""3"",""count"":2731,""ratio"":0.013566344},{""value"":""91"",""count"":1,""ratio"":4.9675373E-6}]",True
2339,GoldESP,PARTS_POS_INFORMATION,LS_EIAC,1.0,String,0,0,0,201307,0,62,,,,"[{""value"":""C6"",""count"":7352,""ratio"":0.036521334},{""value"":""L8"",""count"":6849,""ratio"":0.034022663},{""value"":""MERLHMDSP"",""count"":368,""ratio"":0.0018280536},{""value"":""G1"",""count"":2196,""ratio"":0.010908712},{""value"":""M3A"",""count"":35,""ratio"":1.738638E-4},{""value"":""S6"",""count"":8263,""ratio"":0.04104676},{""value"":""TRADES"",""count"":862,""ratio"":0.0042820172},{""value"":""WCN"",""count"":11945,""ratio"":0.059337232},{""value"":""WCT"",""count"":12549,""ratio"":0.062337622},{""value"":""M2"",""count"":7749,""ratio"":0.038493447},{""value"":""SSINERT"",""count"":104,""ratio"":5.1662384E-4},{""value"":""WCAH-ROLE"",""count"":84,""ratio"":4.172731E-4},{""value"":""M4A"",""count"":6596,""ratio"":0.032765877},{""value"":""S7"",""count"":9127,""ratio"":0.045338713},{""value"":""ARCHIVE"",""count"":15,""ratio"":7.451306E-5},{""value"":""P8"",""count"":4740,""ratio"":0.023546126},{""value"":""S6C"",""count"":7639,""ratio"":0.037947018},{""value"":""PROT-AV"",""count"":171,""ratio"":8.4944884E-4},{""value"":""SSFLATPACK"",""count"":84,""ratio"":4.172731E-4},{""value"":""EMITS"",""count"":1338,""ratio"":0.0066465647},{""value"":""MER846ROLE"",""count"":89,""ratio"":4.4211082E-4},{""value"":""S3A"",""count"":6984,""ratio"":0.03469328},{""value"":""MERLINDSP"",""count"":256,""ratio"":0.0012716895},{""value"":""MK3INTERIM"",""count"":16,""ratio"":7.94806E-5},{""value"":""PUMAMK2"",""count"":4453,""ratio"":0.022120442},{""value"":""HMA-FLT-RE"",""count"":114,""ratio"":5.6629925E-4},{""value"":""PROT-CGCS"",""count"":392,""ratio"":0.0019472745},{""value"":""MERLCNDSP"",""count"":63,""ratio"":3.1295483E-4},{""value"":""SE"",""count"":1,""ratio"":4.9675373E-6},{""value"":""S3"",""count"":7198,""ratio"":0.03575633},{""value"":""MERLINFMS"",""count"":20,""ratio"":9.935074E-5},{""value"":""HMA-ROLE"",""count"":110,""ratio"":5.464291E-4},{""value"":""PUMAMK1"",""count"":17,""ratio"":8.444813E-5},{""value"":""C4"",""count"":58,""ratio"":2.8811715E-4},{""value"":""S4"",""count"":8142,""ratio"":0.04044569},{""value"":""PUMA-DSP"",""count"":228,""ratio"":0.0011325985},{""value"":""M4"",""count"":7528,""ratio"":0.03739562},{""value"":""MERLINRCT"",""count"":13,""ratio"":6.457798E-5},{""value"":""DSPTRADES"",""count"":119,""ratio"":5.911369E-4},{""value"":""SSOMDISP1"",""count"":167,""ratio"":8.295787E-4},{""value"":""MER846CRY"",""count"":17,""ratio"":8.444813E-5},{""value"":""L3"",""count"":6693,""ratio"":0.033247728},{""value"":""WCAH-DSP"",""count"":212,""ratio"":0.0010531179},{""value"":""C3"",""count"":56,""ratio"":2.7818207E-4},{""value"":""C6A"",""count"":9700,""ratio"":0.04818511},{""value"":""L7"",""count"":2095,""ratio"":0.010406991},{""value"":""MERLHCDSP"",""count"":3,""ratio"":1.4902612E-5},{""value"":""AH-64E"",""count"":2169,""ratio"":0.010774588},{""value"":""S5"",""count"":8274,""ratio"":0.041101404},{""value"":""SS4TESTEVA"",""count"":171,""ratio"":8.4944884E-4},{""value"":""WATCHKEEP0"",""count"":3116,""ratio"":0.015478846},{""value"":""C5"",""count"":7225,""ratio"":0.035890456},{""value"":""P8A-ROLE"",""count"":3,""ratio"":1.4902612E-5},{""value"":""MER845ROLE"",""count"":87,""ratio"":4.3217573E-4},{""value"":""AH1"",""count"":4560,""ratio"":0.022651969},{""value"":""SSOPMISS"",""count"":195,""ratio"":9.686697E-4},{""value"":""SSOMDISP2"",""count"":150,""ratio"":7.451306E-4},{""value"":""C2"",""count"":45,""ratio"":2.2353917E-4},{""value"":""WCHMADSP"",""count"":214,""ratio"":0.0010630529},{""value"":""SS4"",""count"":214,""ratio"":0.0010630529},{""value"":""RETRADES"",""count"":328,""ratio"":0.0016293522},{""value"":""L9A"",""count"":2249,""ratio"":0.011171991},{""value"":""M1"",""count"":29463,""ratio"":0.14635855},{""value"":""M3"",""count"":34,""ratio"":1.6889627E-4}]",True
2340,GoldESP,PARTS_POS_INFORMATION,LS_LCN,1.0,String,0,0,0,201307,0,150697,,,,,False
2341,GoldESP,PARTS_POS_INFORMATION,MATCH_FLAG,0.07591887,String,0,0,0,15283,186024,2,,,,"[{""value"":""NullValue"",""count"":186024,""ratio"":0.92408115},{""value"":""Y"",""count"":15272,""ratio"":0.075864226},{""value"":""N"",""count"":11,""ratio"":5.4642907E-5}]",True
2342,GoldESP,PARTS_POS_INFORMATION,OBS_MTBA,1.0,Integral,0,0,0,0,0,88,0.0,45251.0,351.52868676371503,"[{""value"":""8052"",""count"":4,""ratio"":1.987015E-5},{""value"":""193"",""count"":2,""ratio"":9.935075E-6},{""value"":""7541"",""count"":2,""ratio"":9.935075E-6},{""value"":""822"",""count"":2,""ratio"":9.935075E-6},{""value"":""2254"",""count"":1,""ratio"":4.9675373E-6},{""value"":""11208"",""count"":5,""ratio"":2.4837685E-5},{""value"":""1593"",""count"":1,""ratio"":4.9675373E-6},{""value"":""2619"",""count"":4,""ratio"":1.987015E-5},{""value"":""411"",""count"":1,""ratio"":4.9675373E-6},{""value"":""3739"",""count"":2,""ratio"":9.935075E-6},{""value"":""3712"",""count"":1,""ratio"":4.9675373E-6},{""value"":""45251"",""count"":6,""ratio"":2.9805224E-5},{""value"":""847"",""count"":7,""ratio"":3.477276E-5},{""value"":""10860"",""count"":12,""ratio"":5.9610447E-5},{""value"":""3004"",""count"":2,""ratio"":9.935075E-6},{""value"":""1131"",""count"":1,""ratio"":4.9675373E-6},{""value"":""7421"",""count"":4,""ratio"":1.987015E-5},{""value"":""469"",""count"":1,""ratio"":4.9675373E-6},{""value"":""1205"",""count"":1,""ratio"":4.9675373E-6},{""value"":""3878"",""count"":1,""ratio"":4.9675373E-6},{""value"":""269"",""count"":1,""ratio"":4.9675373E-6},{""value"":""1027"",""count"":1,""ratio"":4.9675373E-6},{""value"":""4382"",""count"":4,""ratio"":1.987015E-5},{""value"":""3043"",""count"":1,""ratio"":4.9675373E-6},{""value"":""3942"",""count"":1,""ratio"":4.9675373E-6},{""value"":""2191"",""count"":6,""ratio"":2.9805224E-5},{""value"":""1916"",""count"":2,""ratio"":9.935075E-6},{""value"":""736"",""count"":2,""ratio"":9.935075E-6},{""value"":""877"",""count"":1,""ratio"":4.9675373E-6},{""value"":""441"",""count"":1,""ratio"":4.9675373E-6},{""value"":""35"",""count"":3,""ratio"":1.4902612E-5},{""value"":""16319"",""count"":1,""ratio"":4.9675373E-6},{""value"":""6574"",""count"":6,""ratio"":2.9805224E-5},{""value"":""665"",""count"":1,""ratio"":4.9675373E-6},{""value"":""2620"",""count"":1,""ratio"":4.9675373E-6},{""value"":""6184"",""count"":2,""ratio"":9.935075E-6},{""value"":""16038"",""count"":2,""ratio"":9.935075E-6},{""value"":""1577"",""count"":2,""ratio"":9.935075E-6},{""value"":""6100"",""count"":2,""ratio"":9.935075E-6},{""value"":""7781"",""count"":1,""ratio"":4.9675373E-6},{""value"":""1454"",""count"":2,""ratio"":9.935075E-6},{""value"":""434"",""count"":1,""ratio"":4.9675373E-6},{""value"":""7402"",""count"":2,""ratio"":9.935075E-6},{""value"":""234"",""count"":1,""ratio"":4.9675373E-6},{""value"":""820"",""count"":1,""ratio"":4.9675373E-6},{""value"":""579"",""count"":18,""ratio"":8.941567E-5},{""value"":""1099"",""count"":2,""ratio"":9.935075E-6},{""value"":""2473"",""count"":2,""ratio"":9.935075E-6},{""value"":""2541"",""count"":1,""ratio"":4.9675373E-6},{""value"":""815"",""count"":2,""ratio"":9.935075E-6},{""value"":""938"",""count"":4,""ratio"":1.987015E-5},{""value"":""289"",""count"":1,""ratio"":4.9675373E-6},{""value"":""140"",""count"":11,""ratio"":5.4642907E-5},{""value"":""1146"",""count"":1,""ratio"":4.9675373E-6},{""value"":""173"",""count"":1,""ratio"":4.9675373E-6},{""value"":""397"",""count"":1,""ratio"":4.9675373E-6},{""value"":""1923"",""count"":1,""ratio"":4.9675373E-6},{""value"":""2225"",""count"":2,""ratio"":9.935075E-6},{""value"":""5178"",""count"":3,""ratio"":1.4902612E-5},{""value"":""3092"",""count"":1,""ratio"":4.9675373E-6},{""value"":""539"",""count"":1,""ratio"":4.9675373E-6},{""value"":""867"",""count"":2,""ratio"":9.935075E-6},{""value"":""1051"",""count"":2,""ratio"":9.935075E-6},{""value"":""0"",""count"":201088,""ratio"":0.9989121},{""value"":""149"",""count"":1,""ratio"":4.9675373E-6},{""value"":""3050"",""count"":2,""ratio"":9.935075E-6},{""value"":""3394"",""count"":3,""ratio"":1.4902612E-5},{""value"":""70"",""count"":15,""ratio"":7.451306E-5},{""value"":""210"",""count"":3,""ratio"":1.4902612E-5},{""value"":""5430"",""count"":3,""ratio"":1.4902612E-5},{""value"":""1159"",""count"":6,""ratio"":2.9805224E-5},{""value"":""43443"",""count"":4,""ratio"":1.987015E-5},{""value"":""423"",""count"":1,""ratio"":4.9675373E-6},{""value"":""1277"",""count"":1,""ratio"":4.9675373E-6},{""value"":""573"",""count"":1,""ratio"":4.9675373E-6},{""value"":""615"",""count"":1,""ratio"":4.9675373E-6},{""value"":""905"",""count"":1,""ratio"":4.9675373E-6},{""value"":""603"",""count"":1,""ratio"":4.9675373E-6},{""value"":""971"",""count"":2,""ratio"":9.935075E-6},{""value"":""841"",""count"":1,""ratio"":4.9675373E-6},{""value"":""14990"",""count"":2,""ratio"":9.935075E-6},{""value"":""1242"",""count"":1,""ratio"":4.9675373E-6},{""value"":""1701"",""count"":1,""ratio"":4.9675373E-6},{""value"":""1119"",""count"":2,""ratio"":9.935075E-6},{""value"":""2915"",""count"":2,""ratio"":9.935075E-6},{""value"":""577"",""count"":1,""ratio"":4.9675373E-6}]",True
2343,GoldESP,PARTS_POS_INFORMATION,OBS_MTBCF,1.0,Integral,0,0,0,0,0,86,0.0,45251.0,351.0958910215036,"[{""value"":""8052"",""count"":4,""ratio"":1.987015E-5},{""value"":""1210"",""count"":2,""ratio"":9.935075E-6},{""value"":""193"",""count"":2,""ratio"":9.935075E-6},{""value"":""7541"",""count"":2,""ratio"":9.935075E-6},{""value"":""822"",""count"":2,""ratio"":9.935075E-6},{""value"":""2254"",""count"":1,""ratio"":4.9675373E-6},{""value"":""11208"",""count"":5,""ratio"":2.4837685E-5},{""value"":""411"",""count"":1,""ratio"":4.9675373E-6},{""value"":""3712"",""count"":1,""ratio"":4.9675373E-6},{""value"":""45251"",""count"":6,""ratio"":2.9805224E-5},{""value"":""847"",""count"":7,""ratio"":3.477276E-5},{""value"":""10860"",""count"":12,""ratio"":5.9610447E-5},{""value"":""1131"",""count"":2,""ratio"":9.935075E-6},{""value"":""7421"",""count"":4,""ratio"":1.987015E-5},{""value"":""469"",""count"":2,""ratio"":9.935075E-6},{""value"":""1786"",""count"":2,""ratio"":9.935075E-6},{""value"":""1027"",""count"":1,""ratio"":4.9675373E-6},{""value"":""4382"",""count"":6,""ratio"":2.9805224E-5},{""value"":""3043"",""count"":1,""ratio"":4.9675373E-6},{""value"":""3942"",""count"":1,""ratio"":4.9675373E-6},{""value"":""2191"",""count"":6,""ratio"":2.9805224E-5},{""value"":""1916"",""count"":2,""ratio"":9.935075E-6},{""value"":""877"",""count"":1,""ratio"":4.9675373E-6},{""value"":""441"",""count"":1,""ratio"":4.9675373E-6},{""value"":""35"",""count"":2,""ratio"":9.935075E-6},{""value"":""16319"",""count"":1,""ratio"":4.9675373E-6},{""value"":""6574"",""count"":6,""ratio"":2.9805224E-5},{""value"":""3272"",""count"":4,""ratio"":1.987015E-5},{""value"":""199"",""count"":1,""ratio"":4.9675373E-6},{""value"":""2620"",""count"":1,""ratio"":4.9675373E-6},{""value"":""403"",""count"":1,""ratio"":4.9675373E-6},{""value"":""422"",""count"":1,""ratio"":4.9675373E-6},{""value"":""6184"",""count"":2,""ratio"":9.935075E-6},{""value"":""16038"",""count"":2,""ratio"":9.935075E-6},{""value"":""680"",""count"":1,""ratio"":4.9675373E-6},{""value"":""1577"",""count"":2,""ratio"":9.935075E-6},{""value"":""7781"",""count"":1,""ratio"":4.9675373E-6},{""value"":""1240"",""count"":1,""ratio"":4.9675373E-6},{""value"":""1454"",""count"":2,""ratio"":9.935075E-6},{""value"":""1303"",""count"":1,""ratio"":4.9675373E-6},{""value"":""434"",""count"":1,""ratio"":4.9675373E-6},{""value"":""7402"",""count"":2,""ratio"":9.935075E-6},{""value"":""234"",""count"":1,""ratio"":4.9675373E-6},{""value"":""579"",""count"":19,""ratio"":9.4383206E-5},{""value"":""1488"",""count"":2,""ratio"":9.935075E-6},{""value"":""2541"",""count"":1,""ratio"":4.9675373E-6},{""value"":""788"",""count"":1,""ratio"":4.9675373E-6},{""value"":""815"",""count"":2,""ratio"":9.935075E-6},{""value"":""938"",""count"":4,""ratio"":1.987015E-5},{""value"":""289"",""count"":1,""ratio"":4.9675373E-6},{""value"":""140"",""count"":10,""ratio"":4.967537E-5},{""value"":""1146"",""count"":1,""ratio"":4.9675373E-6},{""value"":""1923"",""count"":1,""ratio"":4.9675373E-6},{""value"":""2225"",""count"":2,""ratio"":9.935075E-6},{""value"":""5178"",""count"":3,""ratio"":1.4902612E-5},{""value"":""3041"",""count"":2,""ratio"":9.935075E-6},{""value"":""853"",""count"":1,""ratio"":4.9675373E-6},{""value"":""3092"",""count"":1,""ratio"":4.9675373E-6},{""value"":""539"",""count"":1,""ratio"":4.9675373E-6},{""value"":""203"",""count"":1,""ratio"":4.9675373E-6},{""value"":""867"",""count"":2,""ratio"":9.935075E-6},{""value"":""0"",""count"":201088,""ratio"":0.9989121},{""value"":""3050"",""count"":2,""ratio"":9.935075E-6},{""value"":""3394"",""count"":3,""ratio"":1.4902612E-5},{""value"":""70"",""count"":15,""ratio"":7.451306E-5},{""value"":""210"",""count"":3,""ratio"":1.4902612E-5},{""value"":""5430"",""count"":3,""ratio"":1.4902612E-5},{""value"":""1159"",""count"":6,""ratio"":2.9805224E-5},{""value"":""43443"",""count"":4,""ratio"":1.987015E-5},{""value"":""423"",""count"":1,""ratio"":4.9675373E-6},{""value"":""1277"",""count"":1,""ratio"":4.9675373E-6},{""value"":""1532"",""count"":2,""ratio"":9.935075E-6},{""value"":""875"",""count"":2,""ratio"":9.935075E-6},{""value"":""905"",""count"":1,""ratio"":4.9675373E-6},{""value"":""603"",""count"":1,""ratio"":4.9675373E-6},{""value"":""971"",""count"":2,""ratio"":9.935075E-6},{""value"":""841"",""count"":1,""ratio"":4.9675373E-6},{""value"":""626"",""count"":1,""ratio"":4.9675373E-6},{""value"":""14990"",""count"":2,""ratio"":9.935075E-6},{""value"":""1242"",""count"":1,""ratio"":4.9675373E-6},{""value"":""1119"",""count"":1,""ratio"":4.9675373E-6},{""value"":""671"",""count"":1,""ratio"":4.9675373E-6},{""value"":""2915"",""count"":2,""ratio"":9.935075E-6},{""value"":""1075"",""count"":2,""ratio"":9.935075E-6}]",True
2344,GoldESP,PARTS_POS_INFORMATION,OBS_MTBF,1.0,Integral,0,0,0,0,0,85,0.0,45251.0,351.1571252976027,"[{""value"":""8052"",""count"":4,""ratio"":1.987015E-5},{""value"":""193"",""count"":2,""ratio"":9.935075E-6},{""value"":""7541"",""count"":2,""ratio"":9.935075E-6},{""value"":""822"",""count"":2,""ratio"":9.935075E-6},{""value"":""2254"",""count"":1,""ratio"":4.9675373E-6},{""value"":""11208"",""count"":5,""ratio"":2.4837685E-5},{""value"":""411"",""count"":1,""ratio"":4.9675373E-6},{""value"":""3712"",""count"":1,""ratio"":4.9675373E-6},{""value"":""45251"",""count"":6,""ratio"":2.9805224E-5},{""value"":""847"",""count"":7,""ratio"":3.477276E-5},{""value"":""10860"",""count"":12,""ratio"":5.9610447E-5},{""value"":""3004"",""count"":2,""ratio"":9.935075E-6},{""value"":""1131"",""count"":2,""ratio"":9.935075E-6},{""value"":""7421"",""count"":4,""ratio"":1.987015E-5},{""value"":""469"",""count"":2,""ratio"":9.935075E-6},{""value"":""1027"",""count"":1,""ratio"":4.9675373E-6},{""value"":""4382"",""count"":6,""ratio"":2.9805224E-5},{""value"":""3043"",""count"":1,""ratio"":4.9675373E-6},{""value"":""3942"",""count"":1,""ratio"":4.9675373E-6},{""value"":""2191"",""count"":6,""ratio"":2.9805224E-5},{""value"":""1916"",""count"":2,""ratio"":9.935075E-6},{""value"":""877"",""count"":1,""ratio"":4.9675373E-6},{""value"":""441"",""count"":1,""ratio"":4.9675373E-6},{""value"":""35"",""count"":2,""ratio"":9.935075E-6},{""value"":""16319"",""count"":1,""ratio"":4.9675373E-6},{""value"":""6574"",""count"":6,""ratio"":2.9805224E-5},{""value"":""3272"",""count"":4,""ratio"":1.987015E-5},{""value"":""199"",""count"":1,""ratio"":4.9675373E-6},{""value"":""2620"",""count"":1,""ratio"":4.9675373E-6},{""value"":""403"",""count"":1,""ratio"":4.9675373E-6},{""value"":""422"",""count"":1,""ratio"":4.9675373E-6},{""value"":""6184"",""count"":2,""ratio"":9.935075E-6},{""value"":""16038"",""count"":2,""ratio"":9.935075E-6},{""value"":""1577"",""count"":2,""ratio"":9.935075E-6},{""value"":""7781"",""count"":1,""ratio"":4.9675373E-6},{""value"":""1240"",""count"":1,""ratio"":4.9675373E-6},{""value"":""1454"",""count"":2,""ratio"":9.935075E-6},{""value"":""1303"",""count"":1,""ratio"":4.9675373E-6},{""value"":""434"",""count"":1,""ratio"":4.9675373E-6},{""value"":""7402"",""count"":2,""ratio"":9.935075E-6},{""value"":""234"",""count"":1,""ratio"":4.9675373E-6},{""value"":""579"",""count"":19,""ratio"":9.4383206E-5},{""value"":""1488"",""count"":2,""ratio"":9.935075E-6},{""value"":""2541"",""count"":1,""ratio"":4.9675373E-6},{""value"":""788"",""count"":1,""ratio"":4.9675373E-6},{""value"":""815"",""count"":2,""ratio"":9.935075E-6},{""value"":""938"",""count"":4,""ratio"":1.987015E-5},{""value"":""289"",""count"":1,""ratio"":4.9675373E-6},{""value"":""140"",""count"":10,""ratio"":4.967537E-5},{""value"":""1146"",""count"":1,""ratio"":4.9675373E-6},{""value"":""1923"",""count"":1,""ratio"":4.9675373E-6},{""value"":""2225"",""count"":2,""ratio"":9.935075E-6},{""value"":""5178"",""count"":3,""ratio"":1.4902612E-5},{""value"":""3041"",""count"":2,""ratio"":9.935075E-6},{""value"":""853"",""count"":1,""ratio"":4.9675373E-6},{""value"":""3092"",""count"":1,""ratio"":4.9675373E-6},{""value"":""539"",""count"":1,""ratio"":4.9675373E-6},{""value"":""203"",""count"":1,""ratio"":4.9675373E-6},{""value"":""867"",""count"":2,""ratio"":9.935075E-6},{""value"":""0"",""count"":201090,""ratio"":0.99892205},{""value"":""3050"",""count"":2,""ratio"":9.935075E-6},{""value"":""3394"",""count"":3,""ratio"":1.4902612E-5},{""value"":""70"",""count"":15,""ratio"":7.451306E-5},{""value"":""210"",""count"":3,""ratio"":1.4902612E-5},{""value"":""5430"",""count"":3,""ratio"":1.4902612E-5},{""value"":""1159"",""count"":6,""ratio"":2.9805224E-5},{""value"":""43443"",""count"":4,""ratio"":1.987015E-5},{""value"":""423"",""count"":1,""ratio"":4.9675373E-6},{""value"":""1277"",""count"":1,""ratio"":4.9675373E-6},{""value"":""1532"",""count"":2,""ratio"":9.935075E-6},{""value"":""615"",""count"":1,""ratio"":4.9675373E-6},{""value"":""875"",""count"":2,""ratio"":9.935075E-6},{""value"":""905"",""count"":1,""ratio"":4.9675373E-6},{""value"":""603"",""count"":1,""ratio"":4.9675373E-6},{""value"":""971"",""count"":2,""ratio"":9.935075E-6},{""value"":""841"",""count"":1,""ratio"":4.9675373E-6},{""value"":""626"",""count"":1,""ratio"":4.9675373E-6},{""value"":""14990"",""count"":2,""ratio"":9.935075E-6},{""value"":""1242"",""count"":1,""ratio"":4.9675373E-6},{""value"":""1119"",""count"":1,""ratio"":4.9675373E-6},{""value"":""671"",""count"":1,""ratio"":4.9675373E-6},{""value"":""2915"",""count"":2,""ratio"":9.935075E-6},{""value"":""1075"",""count"":2,""ratio"":9.935075E-6}]",True
2345,GoldESP,PARTS_POS_INFORMATION,PART,1.0,String,0,116,12293,188898,0,70557,,,,,False
2346,GoldESP,PARTS_POS_INFORMATION,PRED_MTBF,1.0,Integral,0,0,0,0,0,3144,0.0,9948134.0,595944.0184371615,,False
