id,data_source_id,table_name,rule_type,column_names,column_match_expr,comment,tags,parameters,created_at,created_by,updated_at,updated_by,deleted_at,deleted_by
59,4,TC_ACT_SEC_USAGE,unique,EVENTID,,,ICD-1.2,,2024-06-25T15:04:13.061Z,dq,2024-06-25T15:04:13.061Z,dq,,
647,4,TC_ACT_SEC_USAGE,complete,EVENTUSAGE,,,ADW-ICD-1.8,,2024-06-25T13:29:24.071Z,dq,2024-06-25T13:29:24.071Z,dq,,
648,4,TC_ACT_SEC_USAGE,length,EVENTUSAGE,,,ADW-ICD-1.8,"{\"max\": 22}",2024-06-25T13:29:24.071Z,dq,2024-06-25T13:29:24.071Z,dq,,
649,4,TC_ACT_SEC_USAGE,complete,STARTVALUE,,,ADW-ICD-1.8,,2024-06-25T13:29:24.071Z,dq,2024-06-25T13:29:24.071Z,dq,,
650,4,TC_ACT_SEC_USAGE,length,STARTVALUE,,,ADW-ICD-1.8,"{\"max\": 22}",2024-06-25T13:29:24.071Z,dq,2024-06-25T13:29:24.071Z,dq,,
60,4,TC_ACT_SEC_USAGE,length,USAGEPARAMETERVALUE,,,ICD-1.2,"{\"max\": 30}",2024-06-25T15:04:13.061Z,dq,2024-06-25T15:04:13.061Z,dq,,
61,4,TC_ACT_SEC_USAGE,complete,USAGEPARAMETERVALUE,,,ICD-1.2,,2024-06-25T15:04:13.061Z,dq,2024-06-25T15:04:13.061Z,dq,,
62,4,TC_ACT_SEC_USAGE,unique,USAGEPARAMETERVALUE,,,ICD-1.2,,2024-06-25T15:04:13.061Z,dq,2024-06-25T15:04:13.061Z,dq,,
1,4,TC_ASSET_FLEET_IDENTS,in,ASSETDSID,,,,"{\"column\": \"TCINSTANCES.ASSETID\"}",2023-10-03T00:00:00.000Z,dq,2023-10-03T00:00:00.000Z,dq,,
2,4,TC_ASSET_FLEET_IDENTS,complete,ASSETDSID,,,,,2023-10-03T00:00:00.000Z,dq,2023-10-03T00:00:00.000Z,dq,,
