id,data_source_id,table_name,rule_type,column_names,column_match_expr,comment,tags,parameters,created_at,created_by,updated_at,updated_by,deleted_at,deleted_by
61,2,ACTION_ITEM_SUPPORT_FIELDS,length,FIELD_LOOKUP_CMD,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
62,2,ACTION_ITEM_SUPPORT_FIELDS,length,SELECTED_B,,,,"{\"max\": 1}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
63,2,ACTION_ITEM_SUPPORT_FIELDS,length,SUPPORT_INFO_FIELD,,,,"{\"max\": 32}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
64,2,ACTION_ITEM_SUPPORT_FIELDS,length,SUPPORT_INFO_NAME,,,,"{\"max\": 32}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
65,2,ACTION_ITEM_SUPPORT_TYPES,length,FULL_DESCRIPTION,,,,"{\"max\": 50}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
66,2,ACTION_ITEM_SUPPORT_TYPES,length,SHORT_DESCRIPTION,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
67,2,ACTION_ITEM_SUPPORT_TYPES,length,SUPPORT_INFO_NAME,,,,"{\"max\": 32}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
68,2,ACTION_TAKEN_CODES,unique,ACTION_TAKEN_CODE,,,,,2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
69,2,ACTION_TAKEN_CODES,length,ACTION_TAKEN_CODE,,,,"{\"max\": 2}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
70,2,ACTION_TAKEN_CODES,in,ACTION_TAKEN_CODE,,,,"{\"dictionary\": \"GOLD_ACTION_TAKEN_CODE\"}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
71,2,ACTION_TAKEN_CODES,length,DESCRIPTION,,,,"{\"max\": 60}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
72,2,ACTION_TAKEN_CODES,length,FLIGHT_SERVICING,,,,"{\"max\": 1}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
73,2,ACTION_TAKEN_CODES,length,NO_FAULT_FOUND,,,,"{\"max\": 1}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
1,2,AC_EQUIPMENT_RUNNING_TASKS,length,COLUMN_HEADING,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
